6,121,109,0
6,67,79,0
6,112,162,0
6,68,79,0
6,121,165,0
6,69,79,0
6,70,79,0
6,71,79,0
6,77,162,0
6,123,51,0
6,72,79,0
6,67,80,0
6,74,156,0
6,68,80,0
6,119,100,0
6,69,80,0
6,70,80,0
6,71,80,0
2,89,145,0
6,72,80,0
6,67,81,0
6,74,154,0
6,68,81,0
6,69,81,0
6,75,158,0
6,70,81,0
6,121,101,0
6,71,81,0
6,72,81,0
6,67,82,0
6,68,82,0
6,69,82,0
6,75,156,0
6,70,82,0
6,71,82,0
6,69,153,0
6,72,82,0
6,120,93,0
6,67,83,0
6,68,83,0
6,69,83,0
6,70,83,0
6,71,83,0
6,69,151,0
6,72,83,0
6,67,84,0
6,68,157,0
6,68,84,0
6,117,92,0
6,69,84,0
6,70,84,0
6,71,84,0
6,72,84,0
6,67,85,0
6,66,157,0
6,68,85,0
6,69,85,0
6,70,85,0
6,71,85,0
6,119,70,0
6,72,85,0
6,46,143,0
6,67,86,0
2,116,156,0
6,153,157,0
6,68,86,0
6,46,142,0
6,69,86,0
6,70,86,0
6,71,86,0
6,72,86,0
6,67,87,0
6,118,68,0
6,68,87,0
6,52,140,0
6,69,87,0
6,70,87,0
6,48,143,0
6,71,87,0
6,72,87,0
6,67,88,0
6,68,88,0
6,69,88,0
6,119,62,0
6,70,88,0
6,47,137,0
6,71,88,0
6,72,88,0
6,45,138,0
6,66,84,0
6,66,85,0
6,66,86,0
6,66,87,0
6,66,88,0
6,121,63,0
6,66,89,0
6,48,134,0
6,67,89,0
6,68,89,0
6,42,139,0
6,69,89,0
6,70,89,0
6,71,89,0
6,66,90,0
6,150,155,0
6,67,90,0
6,120,55,0
6,68,90,0
6,41,134,0
6,69,90,0
6,119,113,0
6,70,90,0
6,43,131,0
6,118,112,0
6,71,90,0
6,66,91,0
6,67,91,0
6,151,152,0
6,68,91,0
6,69,91,0
6,122,56,0
6,70,91,0
6,44,134,0
6,71,91,0
2,87,142,0
6,98,168,0
6,173,139,0
6,121,114,0
6,66,92,0
6,43,134,0
6,120,113,0
6,67,92,0
6,68,92,0
6,69,92,0
6,70,92,0
6,71,92,0
2,119,159,0
2,102,149,0
6,121,67,0
6,66,93,0
2,97,194,0
6,50,138,0
6,67,93,0
6,117,116,0
6,68,93,0
6,46,141,0
6,116,115,0
6,69,93,0
6,70,93,0
6,71,93,0
6,66,94,0
6,67,94,0
6,123,68,0
6,68,94,0
6,51,140,0
6,69,94,0
6,119,117,0
6,70,94,0
6,98,167,0
6,172,136,0
6,154,152,0
6,50,140,0
6,118,116,0
6,71,94,0
6,66,95,0
6,146,156,0
6,67,95,0
6,68,95,0
6,69,95,0
6,123,79,0
6,70,95,0
6,52,148,0
6,71,95,0
6,66,96,0
6,57,142,0
6,67,96,0
6,68,96,0
6,69,96,0
6,70,96,0
2,91,250,0
6,117,166,0
6,71,96,0
6,118,82,0
6,66,97,0
6,55,149,0
6,67,97,0
6,68,97,0
6,54,148,0
6,69,97,0
6,171,130,0
6,147,157,0
6,70,97,0
6,71,97,0
2,103,151,0
6,142,152,0
6,38,128,0
6,66,98,0
6,122,48,0
6,67,98,0
6,123,71,0
6,68,98,0
6,52,144,0
6,69,98,0
6,70,98,0
6,52,142,0
6,71,98,0
6,36,128,0
6,66,99,0
6,174,137,0
6,67,99,0
6,40,129,0
6,68,99,0
6,124,49,0
6,69,99,0
6,135,157,0
6,141,157,0
6,119,73,0
6,70,99,0
2,113,150,0
2,105,153,0
6,150,153,0
6,50,145,0
6,71,99,0
6,66,100,0
6,53,140,0
6,67,100,0
6,38,129,0
6,68,100,0
2,112,153,0
6,69,100,0
6,70,100,0
6,71,100,0
6,123,64,0
6,66,101,0
6,46,140,0
6,67,101,0
6,68,101,0
6,48,136,0
6,69,101,0
6,70,101,0
6,71,101,0
6,66,102,0
2,108,143,0
6,67,102,0
6,119,66,0
6,68,102,0
6,49,140,0
6,69,102,0
6,70,102,0
6,48,140,0
6,71,102,0
2,110,158,0
6,65,98,0
6,65,99,0
6,65,100,0
6,65,101,0
6,119,77,0
6,65,102,0
6,56,143,0
6,65,103,0
6,66,103,0
6,52,146,0
6,67,103,0
6,68,103,0
6,69,103,0
6,70,103,0
6,65,104,0
6,121,78,0
6,66,104,0
6,55,147,0
6,67,104,0
6,68,104,0
6,56,145,0
6,69,104,0
6,70,104,0
6,65,105,0
6,41,124,0
6,66,105,0
6,124,45,0
6,67,105,0
6,68,105,0
6,69,105,0
6,162,143,0
6,70,105,0
6,65,110,0
6,41,122,0
6,65,111,0
6,65,112,0
6,36,127,0
6,65,113,0
6,126,46,0
6,65,114,0
6,65,115,0
6,66,110,0
6,66,111,0
6,66,112,0
6,40,126,0
6,66,113,0
6,66,114,0
6,39,136,0
6,66,115,0
6,125,57,0
6,67,110,0
2,111,139,0
6,67,111,0
6,67,112,0
6,67,113,0
6,67,114,0
6,43,135,0
6,67,115,0
6,68,110,0
6,45,133,0
6,68,111,0
6,120,58,0
6,68,112,0
6,68,113,0
6,68,114,0
6,68,115,0
2,98,247,0
6,69,110,0
6,45,131,0
6,69,111,0
6,69,112,0
6,42,125,0
6,69,113,0
2,110,149,0
6,170,131,0
6,164,150,0
6,126,50,0
6,69,114,0
6,121,74,0
6,69,115,0
6,54,144,0
6,70,110,0
6,70,111,0
6,119,166,0
6,52,145,0
6,70,112,0
6,102,163,0
6,40,130,0
6,70,113,0
6,70,114,0
2,107,252,0
2,93,251,0
6,161,144,0
6,39,131,0
6,70,115,0
6,121,51,0
6,65,116,0
6,123,75,0
6,66,116,0
6,50,146,0
6,67,116,0
6,133,156,0
6,68,116,0
6,55,140,0
6,69,116,0
6,37,131,0
6,70,116,0
6,65,117,0
6,39,120,0
6,66,117,0
6,124,44,0
6,67,117,0
2,110,253,0
6,117,165,0
6,68,117,0
2,85,252,0
6,174,130,0
6,69,117,0
6,70,117,0
6,65,118,0
6,38,124,0
6,66,118,0
6,67,118,0
6,40,122,0
6,68,118,0
6,126,40,0
6,69,118,0
6,70,118,0
6,65,119,0
6,66,119,0
6,139,157,0
6,163,143,0
6,67,119,0
6,40,120,0
6,68,119,0
6,161,152,0
6,121,88,0
6,69,119,0
6,40,134,0
6,70,119,0
6,121,55,0
6,65,120,0
6,66,120,0
6,67,120,0
6,68,120,0
6,69,120,0
6,38,134,0
6,120,88,0
6,70,120,0
6,123,89,0
6,65,121,0
6,44,133,0
6,66,121,0
2,129,154,0
6,123,56,0
6,67,121,0
6,68,121,0
6,69,121,0
6,70,121,0
6,65,122,0
2,100,252,0
6,130,154,0
6,161,147,0
6,44,131,0
6,122,89,0
6,66,122,0
6,119,91,0
6,67,122,0
6,50,137,0
6,68,122,0
6,122,67,0
6,69,122,0
6,70,122,0
6,65,123,0
6,66,123,0
6,67,123,0
6,49,141,0
6,118,91,0
6,68,123,0
2,87,147,0
2,107,152,0
6,135,159,0
6,121,92,0
6,69,123,0
6,51,139,0
6,70,123,0
6,124,68,0
6,71,118,0
6,157,149,0
6,71,119,0
6,164,148,0
6,71,120,0
6,71,121,0
6,71,122,0
6,51,137,0
6,120,92,0
6,71,123,0
6,66,124,0
6,44,137,0
6,67,124,0
6,122,59,0
6,68,124,0
6,69,124,0
6,70,124,0
2,110,249,0
6,71,124,0
6,66,125,0
6,42,137,0
6,67,125,0
6,68,125,0
6,42,138,0
6,69,125,0
6,124,60,0
6,70,125,0
6,71,125,0
6,121,39,0
6,121,40,0
6,121,41,0
6,46,136,0
6,121,42,0
6,121,43,0
6,41,132,0
6,121,44,0
6,123,52,0
6,122,39,0
6,122,40,0
6,122,41,0
6,122,42,0
6,122,43,0
6,39,132,0
6,122,44,0
6,123,39,0
6,43,128,0
6,123,40,0
6,125,53,0
6,123,41,0
6,123,42,0
6,123,43,0
6,123,44,0
6,124,39,0
6,41,133,0
6,124,40,0
6,124,41,0
6,81,157,0
6,124,42,0
6,124,43,0
6,125,39,0
2,108,150,0
6,165,147,0
6,81,161,0
6,125,40,0
6,125,41,0
6,125,42,0
6,125,43,0
6,82,159,0
6,125,44,0
6,126,39,0
6,126,41,0
6,83,157,0
6,126,42,0
6,126,43,0
6,126,44,0
6,121,45,0
6,70,160,0
6,122,45,0
6,123,45,0
6,125,45,0
6,74,160,0
6,126,45,0
6,121,46,0
6,122,46,0
6,123,46,0
6,76,157,0
6,124,46,0
6,125,46,0
6,121,47,0
6,77,155,0
6,122,47,0
6,123,47,0
6,124,47,0
6,125,47,0
6,70,152,0
6,126,47,0
2,127,153,0
6,121,48,0
6,123,48,0
6,126,48,0
2,92,248,0
6,121,49,0
2,111,153,0
6,71,154,0
6,122,49,0
6,123,49,0
6,125,49,0
6,122,50,0
6,123,50,0
6,79,158,0
6,124,50,0
2,111,144,0
6,125,50,0
6,174,132,0
6,120,45,0
2,114,147,0
6,120,48,0
6,120,49,0
2,96,241,0
6,80,160,0
6,120,50,0
6,120,51,0
6,122,51,0
6,125,51,0
2,106,247,0
2,95,240,0
6,120,52,0
6,89,160,0
6,121,52,0
6,122,52,0
6,124,52,0
6,89,164,0
6,125,52,0
6,120,53,0
6,121,53,0
6,122,53,0
6,90,162,0
6,123,53,0
2,116,147,0
2,74,148,0
6,168,134,0
6,124,53,0
6,91,160,0
6,121,54,0
6,122,54,0
2,81,146,0
2,70,149,0
2,114,139,0
6,123,54,0
6,63,152,0
6,124,54,0
2,110,141,0
2,97,234,0
6,172,135,0
6,83,161,0
6,125,54,0
6,63,156,0
6,122,55,0
6,80,163,0
6,123,55,0
6,124,55,0
6,125,55,0
2,97,233,0
6,64,154,0
6,120,56,0
6,84,158,0
6,121,56,0
2,119,146,0
2,101,157,0
6,125,161,0
6,65,152,0
6,124,56,0
6,84,162,0
6,125,56,0
6,120,57,0
6,121,57,0
6,155,148,0
6,122,57,0
6,77,159,0
6,123,57,0
6,124,57,0
6,119,52,0
6,74,161,0
6,119,53,0
6,119,54,0
6,119,55,0
6,119,56,0
6,78,156,0
6,119,57,0
6,167,148,0
6,119,58,0
6,121,58,0
6,78,160,0
6,122,58,0
6,123,58,0
2,93,158,0
6,124,58,0
6,119,59,0
6,87,160,0
6,120,59,0
6,121,59,0
6,123,59,0
6,87,164,0
6,124,59,0
6,119,60,0
6,120,60,0
6,121,60,0
6,88,162,0
6,122,60,0
6,123,60,0
6,119,61,0
6,85,165,0
6,120,61,0
6,121,61,0
6,122,61,0
6,57,150,0
6,123,61,0
6,124,61,0
6,120,62,0
6,60,146,0
6,121,62,0
2,83,255,0
2,106,143,0
6,122,62,0
6,123,62,0
6,124,62,0
6,60,150,0
6,119,63,0
6,120,63,0
6,122,63,0
6,58,151,0
6,123,63,0
6,124,63,0
6,119,64,0
6,120,64,0
6,71,158,0
6,121,64,0
6,122,64,0
6,154,156,0
6,124,64,0
6,72,156,0
6,119,65,0
6,120,65,0
6,121,65,0
6,122,65,0
6,73,154,0
6,123,65,0
6,124,65,0
6,120,66,0
6,73,158,0
6,121,66,0
6,122,66,0
6,61,146,0
6,123,66,0
6,124,66,0
6,65,156,0
6,119,67,0
6,82,164,0
6,120,67,0
6,66,154,0
6,123,67,0
6,85,160,0
6,124,67,0
2,86,147,0
6,119,68,0
6,120,68,0
6,67,152,0
6,121,68,0
2,114,154,0
6,59,154,0
6,94,167,0
6,85,164,0
6,122,68,0
6,67,156,0
6,119,69,0
2,110,152,0
6,86,162,0
6,120,69,0
6,121,69,0
6,122,69,0
6,57,149,0
6,123,69,0
6,124,69,0
2,95,242,0
2,96,237,0
6,137,159,0
6,120,70,0
2,85,146,0
2,94,152,0
6,132,157,0
6,58,147,0
6,121,70,0
6,122,70,0
6,123,70,0
6,124,70,0
6,59,145,0
6,118,66,0
6,118,67,0
6,118,69,0
6,59,149,0
6,118,70,0
6,118,71,0
2,97,183,0
2,89,147,0
2,83,254,0
6,119,71,0
6,120,71,0
6,122,71,0
6,118,72,0
6,70,157,0
6,119,72,0
6,120,72,0
6,121,72,0
6,118,73,0
2,85,145,0
6,120,73,0
2,78,152,0
6,67,158,0
6,121,73,0
6,122,73,0
6,123,73,0
6,135,156,0
6,120,74,0
6,122,74,0
6,80,157,0
6,123,74,0
6,118,75,0
2,83,147,0
6,119,75,0
6,122,75,0
2,126,152,0
6,118,76,0
2,118,158,0
6,78,162,0
6,119,76,0
2,86,144,0
6,120,76,0
6,121,76,0
6,71,159,0
6,123,76,0
6,118,77,0
6,120,77,0
6,74,155,0
6,121,77,0
6,155,153,0
6,122,77,0
6,123,77,0
6,118,78,0
6,74,159,0
6,119,78,0
6,120,78,0
6,122,78,0
6,75,157,0
6,123,78,0
6,118,79,0
6,119,79,0
6,120,79,0
6,68,154,0
6,121,79,0
6,122,79,0
6,118,80,0
6,69,152,0
6,119,80,0
6,120,80,0
6,121,80,0
6,122,80,0
6,69,156,0
6,123,80,0
6,118,81,0
6,118,83,0
6,67,157,0
6,118,84,0
6,118,85,0
6,118,86,0
6,119,81,0
6,119,82,0
6,51,141,0
6,119,83,0
6,119,84,0
6,119,86,0
2,117,155,0
6,121,161,0
6,49,142,0
6,120,81,0
6,120,82,0
6,120,83,0
6,120,84,0
6,47,143,0
6,120,85,0
6,120,86,0
6,121,82,0
6,51,143,0
6,121,83,0
6,121,84,0
6,121,85,0
6,121,86,0
6,44,138,0
6,122,81,0
6,122,82,0
6,122,84,0
6,47,134,0
6,122,85,0
6,122,86,0
6,123,81,0
6,123,82,0
6,47,138,0
6,123,83,0
6,123,84,0
6,123,86,0
6,45,139,0
6,118,87,0
6,119,87,0
6,120,87,0
6,121,87,0
6,43,130,0
6,122,87,0
2,97,223,0
6,123,87,0
6,119,88,0
6,122,88,0
6,123,88,0
2,97,200,0
6,42,134,0
6,118,89,0
6,119,89,0
6,121,89,0
6,118,90,0
6,119,90,0
6,45,141,0
6,120,90,0
6,121,90,0
6,61,151,0
6,123,90,0
6,120,91,0
6,121,91,0
6,50,139,0
6,122,91,0
6,123,91,0
6,119,92,0
6,122,92,0
2,89,146,0
6,123,92,0
6,56,147,0
6,118,93,0
6,119,93,0
6,121,93,0
6,57,145,0
6,122,93,0
6,123,93,0
6,117,88,0
6,117,89,0
6,53,148,0
6,117,90,0
2,123,151,0
6,90,158,0
6,117,91,0
6,117,93,0
6,57,148,0
6,117,94,0
6,118,94,0
2,97,218,0
2,93,254,0
6,119,94,0
6,39,127,0
6,120,94,0
2,100,250,0
6,89,158,0
6,52,141,0
6,121,94,0
6,37,128,0
6,118,95,0
6,49,144,0
6,119,95,0
6,120,95,0
6,121,95,0
2,89,254,0
6,41,128,0
6,122,95,0
6,53,139,0
6,117,96,0
2,105,250,0
6,136,156,0
6,166,148,0
6,39,129,0
6,120,96,0
6,53,143,0
6,121,96,0
6,122,96,0
6,117,97,0
6,114,164,0
6,118,97,0
6,48,135,0
6,119,97,0
6,120,97,0
6,122,97,0
6,48,139,0
6,117,98,0
6,118,98,0
6,119,98,0
6,120,98,0
6,47,140,0
6,121,98,0
6,127,162,0
6,122,98,0
6,118,99,0
6,49,137,0
6,119,99,0
6,120,99,0
6,141,151,0
6,121,99,0
6,122,99,0
6,51,146,0
6,117,100,0
6,118,100,0
6,120,100,0
6,55,146,0
6,121,100,0
6,122,100,0
6,117,101,0
6,118,101,0
6,56,144,0
6,119,101,0
6,120,101,0
6,122,101,0
6,52,147,0
6,117,102,0
6,118,102,0
6,119,102,0
6,40,125,0
6,120,102,0
6,121,102,0
6,117,103,0
6,41,123,0
6,118,103,0
2,82,140,0
6,119,103,0
6,120,103,0
6,121,103,0
6,37,126,0
6,122,103,0
6,117,104,0
6,119,104,0
6,41,126,0
6,120,104,0
6,121,104,0
6,122,104,0
6,117,105,0
6,40,135,0
6,118,105,0
6,119,105,0
6,105,167,0
6,121,105,0
6,44,135,0
6,122,105,0
6,117,106,0
6,118,106,0
6,119,106,0
6,42,136,0
6,120,106,0
6,121,106,0
6,117,107,0
6,45,132,0
6,118,107,0
6,119,107,0
6,176,129,0
6,120,107,0
6,121,107,0
6,37,130,0
6,122,107,0
6,51,145,0
6,117,108,0
6,41,130,0
6,120,108,0
6,54,141,0
6,121,108,0
2,83,251,0
6,122,108,0
2,112,154,0
6,117,109,0
6,42,128,0
6,118,109,0
2,115,152,0
6,175,130,0
6,148,155,0
6,54,145,0
6,119,109,0
6,38,131,0
6,122,109,0
6,95,157,0
6,55,143,0
6,117,110,0
6,118,110,0
6,119,110,0
6,38,121,0
6,120,110,0
6,121,110,0
2,106,159,0
6,117,111,0
2,113,159,0
2,98,250,0
6,38,125,0
6,118,111,0
6,119,111,0
6,120,111,0
6,121,111,0
6,39,123,0
6,122,111,0
6,116,107,0
6,116,109,0
6,40,121,0
6,116,110,0
6,116,111,0
2,112,149,0
2,88,154,0
6,116,112,0
6,117,112,0
6,119,112,0
6,121,112,0
6,39,134,0
6,116,113,0
6,117,113,0
6,118,113,0
6,121,113,0
6,117,114,0
6,44,132,0
6,118,114,0
6,119,114,0
6,120,114,0
2,98,251,0
6,117,115,0
6,119,115,0
6,50,136,0
6,120,115,0
6,121,115,0
6,116,116,0
6,119,116,0
2,83,253,0
6,121,116,0
2,72,147,0
6,51,138,0
6,116,117,0
6,117,117,0
6,118,117,0
6,45,136,0
6,120,117,0
6,121,117,0
6,117,118,0
6,43,137,0
6,118,118,0
6,107,165,0
6,119,118,0
6,120,118,0
6,121,118,0
6,46,133,0
6,116,119,0
6,117,119,0
6,119,119,0
6,46,137,0
6,120,119,0
6,121,119,0
6,116,120,0
6,117,120,0
6,42,131,0
6,118,120,0
6,119,120,0
6,121,120,0
6,40,132,0
6,36,120,0
6,36,121,0
6,36,122,0
6,36,123,0
6,38,133,0
6,36,124,0
6,36,125,0
6,37,121,0
6,42,133,0
6,37,122,0
6,37,123,0
6,37,124,0
6,37,125,0
6,38,120,0
6,38,122,0
6,38,123,0
6,39,121,0
6,39,122,0
6,39,124,0
6,39,125,0
6,40,123,0
6,40,124,0
6,41,120,0
6,41,121,0
6,41,125,0
6,36,126,0
6,38,126,0
6,39,126,0
6,37,127,0
6,38,127,0
2,95,253,0
6,40,127,0
6,41,127,0
6,39,128,0
2,124,155,0
6,40,128,0
6,36,129,0
6,37,129,0
6,41,129,0
6,36,130,0
6,38,130,0
2,95,153,0
2,99,249,0
6,103,164,0
6,39,130,0
6,42,126,0
6,42,127,0
6,42,129,0
6,42,130,0
6,40,131,0
2,117,160,0
6,41,131,0
6,37,132,0
6,38,132,0
6,42,132,0
6,37,133,0
2,88,252,0
6,39,133,0
6,40,133,0
2,75,152,0
2,103,155,0
6,43,129,0
6,43,132,0
6,43,133,0
6,44,129,0
2,81,138,0
6,44,130,0
2,101,159,0
6,39,135,0
6,41,135,0
6,42,135,0
6,40,136,0
6,41,136,0
2,95,249,0
6,43,136,0
6,44,136,0
6,161,148,0
6,45,134,0
6,45,135,0
6,40,137,0
6,41,137,0
6,45,137,0
6,46,132,0
6,46,134,0
6,46,135,0
6,43,138,0
6,46,138,0
6,47,133,0
6,99,169,0
6,47,135,0
6,47,136,0
6,43,139,0
6,44,139,0
6,46,139,0
6,47,139,0
6,48,137,0
6,58,154,0
6,48,138,0
6,44,140,0
6,45,140,0
6,49,135,0
6,49,136,0
6,49,138,0
6,151,150,0
6,49,139,0
2,84,150,0
6,172,141,0
6,47,141,0
6,48,141,0
6,50,141,0
6,51,136,0
6,47,142,0
2,104,148,0
6,123,166,0
6,48,142,0
6,50,142,0
6,51,142,0
6,49,143,0
6,50,143,0
6,52,138,0
2,77,145,0
6,94,170,0
6,52,139,0
6,52,143,0
6,48,144,0
6,50,144,0
6,51,144,0
6,114,161,0
6,119,167,0
6,53,141,0
6,53,142,0
6,53,144,0
6,49,145,0
6,53,145,0
6,54,140,0
6,54,142,0
6,54,143,0
6,55,141,0
2,111,160,0
6,55,142,0
6,55,144,0
6,55,145,0
6,53,146,0
6,54,146,0
6,56,154,0
6,56,141,0
6,56,142,0
6,56,146,0
6,51,147,0
6,53,147,0
6,54,147,0
6,57,143,0
6,57,144,0
6,57,146,0
6,57,147,0
6,55,148,0
6,56,148,0
6,53,149,0
6,54,149,0
6,56,149,0
6,58,144,0
6,58,145,0
6,58,149,0
6,59,144,0
6,59,146,0
6,59,147,0
6,55,150,0
6,56,150,0
6,58,150,0
6,59,150,0
6,60,148,0
6,60,149,0
6,55,151,0
6,56,151,0
6,60,151,0
6,63,151,0
6,63,153,0
6,63,154,0
6,64,152,0
2,85,254,0
6,64,153,0
6,64,155,0
6,64,156,0
6,65,154,0
6,65,155,0
6,66,151,0
2,98,253,0
6,133,158,0
6,152,153,0
6,66,152,0
6,66,156,0
6,67,151,0
6,67,153,0
6,67,154,0
6,68,152,0
2,103,146,0
2,97,229,0
6,68,153,0
6,68,155,0
6,68,156,0
6,69,154,0
6,69,155,0
2,86,156,0
6,149,156,0
6,64,157,0
6,65,157,0
2,109,151,0
6,69,157,0
6,70,154,0
6,70,155,0
6,71,156,0
2,99,150,0
2,101,155,0
6,71,157,0
6,139,152,0
6,70,158,0
6,72,153,0
6,72,154,0
6,72,158,0
6,73,153,0
6,129,157,0
6,73,155,0
6,73,156,0
6,116,163,0
6,69,159,0
6,70,159,0
6,72,159,0
6,73,159,0
6,74,157,0
6,74,158,0
6,75,154,0
6,75,155,0
6,75,159,0
6,72,160,0
6,73,160,0
2,120,153,0
6,75,160,0
6,76,155,0
6,76,159,0
6,76,160,0
6,77,156,0
6,77,157,0
6,72,161,0
6,175,134,0
6,73,161,0
6,75,161,0
6,76,161,0
6,78,158,0
6,78,159,0
6,78,161,0
6,108,164,0
6,79,156,0
2,97,188,0
6,79,160,0
