0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,4661,0,9322,0
500,2,11892,0,23784,0
333,3,13897,0,27794,0
333,3,13897,684,27794,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
333,3,8814,0,17628,0
200,5,17574,0,35126,0
142,7,24786,0,49572,0
142,7,27581,36,55162,0
166,6,27581,4332,55162,0
1000,1,30,30,60,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,3548,0,7074,0
333,3,10852,0,21704,0
333,3,12054,1202,24108,0
333,3,13036,2184,26072,0
250,4,15593,4741,31186,0
100,10,22938,12086,45876,0
142,7,23859,12086,47718,0
100,10,24804,12086,49608,0
142,7,24787,12144,49574,0
142,7,24549,12105,49098,0
142,7,24416,12185,48832,0
125,8,22656,10771,45312,0
166,6,22323,11014,44646,0
166,6,21710,11010,43420,0
142,7,20981,11137,41962,0
166,6,18726,9910,37452,0
200,5,17241,10142,34482,0
142,7,15433,9223,30866,0
200,5,13568,8412,27136,0
250,4,10234,5812,20468,0
250,4,9047,5527,18094,0
500,2,5382,2541,10764,0
500,2,4620,2209,9240,0
500,2,4030,1843,8060,0
500,2,3785,1743,7570,0
500,2,3646,1740,7292,0
1000,1,3499,1641,6998,0
500,2,3395,1542,6790,0
500,2,3393,1542,6786,0
500,2,4076,1545,8152,0
1000,1,4340,1815,8680,0
500,2,5977,3460,11954,0
500,2,5977,3469,11954,0
500,2,5977,3513,11954,0
333,3,5907,3494,11814,0
500,2,5125,2811,10250,0
500,2,4698,2483,9396,0
500,2,4350,2223,8700,0
1000,1,4039,1989,8078,0
500,2,3736,1753,7472,0
500,2,3463,1578,6926,0
500,2,3265,1467,6530,0
500,2,3068,1359,6136,0
500,2,2906,1265,5812,0
1000,1,2772,1161,5544,0
1000,1,2753,1174,5506,0
500,2,2739,1193,5478,0
500,2,2722,1229,5444,0
1000,1,2700,1275,5400,0
1000,1,2681,1291,5362,0
1000,1,2658,1317,5316,0
1000,1,2639,1347,5278,0
1000,1,2618,1383,5236,0
1000,1,2596,1385,5192,0
1000,1,2573,1397,5146,0
1000,1,2549,1408,5098,0
1000,1,2514,1433,5028,0
500,2,2489,1431,4978,0
1000,1,2459,1441,4918,0
1000,1,2435,1449,4870,0
1000,1,2410,1467,4820,0
1000,1,2387,1462,4774,0
1000,1,2363,1478,4726,0
1000,1,2349,1487,4698,0
1000,1,2324,1492,4648,0
500,2,2309,1498,4618,0
1000,1,2282,1501,4564,0
500,2,2266,1513,4532,0
500,2,2246,1523,4492,0
1000,1,2237,1523,4474,0
1000,1,2219,1510,4438,0
1000,1,2214,1519,4428,0
1000,1,2200,1515,4400,0
1000,1,2193,1509,4386,0
1000,1,2180,1498,4360,0
1000,1,2176,1498,4352,0
1000,1,2163,1490,4326,0
1000,1,2156,1481,4312,0
1000,1,2156,1472,4312,0
1000,1,2156,1465,4312,0
1000,1,2156,1472,4312,0
1000,1,2156,1486,4312,0
1000,1,2156,1492,4312,0
1000,1,2156,1475,4312,0
0,0,170,170,340,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
