0,0,0,0,65536,8
0,0,0,0,65536,8
0,0,0,0,65536,8
0,0,0,0,65536,8
1000,1,0,0,65536,8
1000,1,0,0,65536,8
1000,1,0,0,65536,8
1000,1,0,0,65536,8
1000,1,0,0,65536,8
1000,1,0,0,65536,8
0,0,0,0,65536,8
1000,1,0,0,65536,8
0,0,0,0,65536,8
0,0,0,0,65536,8
1000,1,0,0,65536,8
1000,1,0,0,65536,8
1000,1,0,0,65536,8
0,0,0,0,65536,8
1000,1,0,0,65536,8
0,0,0,0,65536,8
0,0,0,0,65536,8
0,0,0,0,65536,8
0,0,0,0,65536,8
0,0,0,0,65536,8
1000,1,0,0,65536,8
1000,1,0,0,65536,8
0,0,0,0,65536,8
1000,1,0,0,65536,8
1000,1,9,0,65536,8
1000,1,12,0,65536,8
1000,1,41,0,65536,8
1000,1,71,0,65536,8
1000,1,113,0,65536,8
1000,1,143,0,65536,8
1000,1,184,0,65536,8
0,0,208,0,65536,8
1000,1,226,0,65536,8
1000,1,250,0,65536,8
1000,1,280,0,65536,8
1000,1,310,0,65536,8
1000,1,340,0,65536,8
1000,1,376,0,65536,8
1000,1,424,0,65536,8
0,0,484,0,65536,8
0,0,538,0,65536,8
1000,1,574,0,65536,8
1000,1,574,0,65536,8
1000,1,574,0,65536,8
1000,1,574,0,65536,8
0,0,574,0,65536,8
0,0,574,0,65536,8
1000,1,574,0,65536,8
1000,1,578,0,65536,8
1000,1,578,0,65536,8
0,0,578,0,65536,8
1000,1,581,0,65536,8
0,0,582,0,65536,8
1000,1,582,0,65536,8
1000,1,582,0,65536,8
1000,1,582,0,65536,8
1000,1,597,0,65536,8
0,0,606,0,65536,8
0,0,638,0,65536,8
1000,1,674,0,65536,8
1000,1,704,0,65536,8
1000,1,742,0,65536,8
1000,1,758,0,65536,8
0,0,777,0,65536,8
0,0,813,0,65536,8
1000,1,820,0,65536,8
0,0,829,0,65536,8
1000,1,831,0,65536,8
1000,1,831,0,65536,8
1000,1,832,0,65536,8
1000,1,836,0,65536,8
1000,1,836,0,65536,8
0,0,836,0,65536,8
1000,1,836,0,65536,8
0,0,836,0,65536,8
0,0,836,0,65536,8
1000,1,836,0,65536,8
1000,1,859,0,65536,8
0,0,895,0,65536,8
0,0,937,0,65536,8
1000,1,973,0,65536,8
0,0,996,0,65536,8
1000,1,1020,0,65536,8
1000,1,1055,0,65536,8
1000,1,1091,0,65536,8
0,0,1139,0,65536,8
1000,1,1145,0,65536,8
0,0,1169,0,65536,8
1000,1,1205,0,65536,8
500,2,1241,0,65536,8
1000,1,1259,0,65536,8
1000,1,1265,0,65536,8
0,0,1289,0,65536,8
1000,1,1307,0,65536,8
1000,1,1337,0,65536,8
1000,1,1355,0,65536,8
1000,1,1373,0,65536,8
0,0,1391,0,65536,8
1000,1,1409,0,65536,8
1000,1,1427,0,65536,8
1000,1,1439,0,65536,8
1000,1,1451,0,65536,8
0,0,1458,0,65536,8
1000,1,1464,0,65536,8
1000,1,1464,0,65536,8
1000,1,1464,0,65536,8
1000,1,0,0,65536,8
